timestamp,update_num,policy_loss,value_loss,entropy,approx_kl,clip_fraction,explained_variance,buffer_avg_reward,buffer_win_rate,cumulative_pnl,cumulative_trades,cumulative_win_rate
2025-12-30T21:03:52.895941,1,-0.09403006546199322,2.0994266271591187,1.0685470700263977,0.029407339869067073,0.23046875,0.00212957051490148,0.06788224684442859,0.939453125,-265.94545265689874,101,0.13861386138613863
2025-12-30T21:05:14.645232,2,-0.11594446220745643,6.504917386505339,1.073200484116872,0.01744338405680739,0.2248263888888889,0.041741755620266496,-0.06789853213187798,0.962890625,-1059.62790035857,193,0.13989637305699482
2025-12-30T21:06:40.880941,3,-0.12226474937051535,1.8713949114084243,1.0747706905007361,0.012960546847898513,0.165625,0.031267267134679755,0.05956151978900651,0.958984375,-1026.5566225161615,295,0.1694915254237288
2025-12-30T21:08:01.012767,4,-0.10553109650500118,2.0774475328624247,1.0723777770996095,0.007147919596172869,0.1466796875,-0.031997804629881665,0.057828339602543695,0.96484375,-886.689307273231,389,0.19023136246786632
2025-12-30T21:09:27.671119,5,-0.12734486302360892,3.7123944610357285,1.088569311797619,0.013831357553135604,0.2458984375,0.027777723352028327,0.002557903303234637,0.966796875,-1108.9486650963156,486,0.1748971193415638
2025-12-30T21:10:52.412469,6,-0.11325058732181788,7.429444128274918,1.0766789421439171,0.008373446273617446,0.1212890625,0.06651204531299681,-0.040319876097546434,0.970703125,-1636.2029382887677,576,0.1736111111111111
2025-12-30T21:12:16.868902,7,-0.1032658270560205,14.492976820468902,1.0825602278113364,0.007873044395819307,0.2099609375,0.023332089711862514,0.08753089758961487,0.955078125,-1131.0436633423942,670,0.1865671641791045
2025-12-30T21:13:39.375689,8,-0.11053091841749847,24.56974697113037,1.0823524847626687,0.01222761026583612,0.1826171875,0.021929017151314678,0.1543070017783741,0.498046875,398.436070866728,778,0.2069408740359897
2025-12-30T21:15:18.446848,9,-0.11369568132795393,15.21056410074234,1.0892225906252861,0.009284685761667789,0.1203125,0.02084009196189318,0.01578767967690379,0.03125,699.3134968811456,880,0.20113636363636364
2025-12-30T21:16:41.736398,10,-0.1200991936493665,2.0149089276790617,1.0845301374793053,0.01647796658799052,0.1966796875,-0.002205444849466609,-0.0022009069635265223,0.04296875,707.4372015518692,1002,0.19860279441117765
2025-12-30T21:18:05.974055,11,-0.10977070406079292,0.38264147316416103,1.0872021069129307,0.012492198768692711,0.12434895833333333,0.05049136923359909,-0.0030038952917887966,0.04296875,732.4007644764506,1122,0.19696969696969696
2025-12-30T21:19:28.030213,12,-0.11092645316384733,1.1379038378596307,1.0754892438650132,0.009834961371961982,0.1625,0.0898122171743535,0.025722467609324878,0.048828125,1127.4958566665744,1233,0.19951338199513383
2025-12-30T21:20:52.551211,13,-0.11096168179064989,0.406424006074667,1.0756998047232629,0.010956372669897973,0.203125,-0.05054744081613438,-0.02009893688780154,0.03515625,945.8024243474566,1335,0.19775280898876405
2025-12-30T21:22:22.273992,14,-0.11170876482501627,1.4686834454536437,1.0789713695645333,0.014983461168594659,0.1310546875,0.06529664361185361,-0.014505381142548374,0.03125,942.7517260764524,1440,0.1951388888888889
2025-12-30T21:23:50.827454,15,-0.1261875527445227,2.6434420838952066,1.0614080846309661,0.007742170069832355,0.157421875,0.0347376401064754,0.024782113008901267,0.064453125,1244.0963335828508,1550,0.20193548387096774
2025-12-30T21:25:12.873685,16,-0.11817602152004839,2.0061105117201805,1.053653571009636,0.013848687917925418,0.16015625,-0.03922316503629242,-0.0331766580268013,0.041015625,1336.9580419206438,1634,0.20501835985312117
2025-12-30T21:26:35.788786,17,-0.09918966772966087,7.014950895309449,1.0580500558018684,0.01511638683732599,0.204296875,0.031133401018640372,-0.09113970129371801,0.107421875,-63.96654821783988,1723,0.2048752176436448
2025-12-30T21:28:01.788296,18,-0.11214829962700605,24.611894536018372,1.0719320893287658,0.011538666684646159,0.142578125,0.039039585878269834,0.04168755395441322,0.0625,460.5870711767014,1823,0.204059243006034
2025-12-30T21:29:29.054530,19,-0.11745227673090994,3.1121924936771395,1.0736091554164886,0.0009548980626277626,0.1439453125,0.05679818885021104,-0.018931282574249638,0.0390625,237.7202364193256,1942,0.19824922760041194
2025-12-30T21:30:57.130704,20,-0.10619120090268552,2.190042791888118,1.0759624317288399,0.01565599607420154,0.09228515625,-0.007714488010250209,-0.02956783528825256,0.935546875,-150.7795238586265,2043,0.19579050416054822
2025-12-30T21:32:17.023804,21,-0.11749860439449548,0.4100987646728754,1.0702737912535667,0.01689335141563788,0.172265625,0.07031303844253045,-0.012759591551412507,0.94921875,-317.60840596707635,2162,0.19287696577243293
2025-12-30T21:33:41.699779,22,-0.09569230675697327,1.4750111401081085,1.042726770043373,0.035090992925688624,0.130859375,0.09740260236569975,-0.013267471908727199,0.943359375,-496.46435626056194,2265,0.1902869757174393
2025-12-30T21:35:02.055491,23,-0.08484177314676344,0.3269971846602857,1.0515477545559406,0.01903266082808841,0.126953125,-0.15154292051649554,-0.005124586917444345,0.96875,-582.4604162876761,2364,0.18993231810490693
2025-12-30T21:36:27.845405,24,-0.08884946117177606,1.517880231142044,1.060698762536049,0.02573700516950339,0.134765625,0.055916709561545486,-0.015271147798341584,0.94921875,-800.6169610162962,2480,0.18951612903225806
2025-12-30T21:37:50.978272,25,-0.07362507795915008,2.2919021429760114,1.0636192581483297,0.014036272760547166,0.11244419642857142,0.00933718038056941,0.05301945525087082,0.9765625,-197.51076502981343,2589,0.18964851293935883
2025-12-30T21:39:12.302642,26,-0.10861911407361428,5.086593051751454,1.0676805078983307,0.016160473266306024,0.12630208333333334,0.07236849144320046,0.007635989239819186,0.958984375,-121.7744654173378,2712,0.18915929203539822
2025-12-30T21:40:37.674613,27,-0.10087406169623137,7.652907431125641,1.029153361916542,0.020523961284197867,0.13671875,0.07615987011236747,0.009036038610951577,0.734375,-28.96925866432835,2814,0.1911869225302061
2025-12-30T21:41:57.739853,28,-0.1024569096043706,1.1330264396965504,1.0465492457151413,0.020978261600248516,0.103515625,0.08734765689079105,-0.031273674319406586,0.931640625,-480.3741072496831,2932,0.19099590723055934
2025-12-30T21:43:33.397848,29,-0.080730183981359,28.48861300945282,1.0363267436623573,0.019139839336276054,0.1484375,0.03741648241258355,0.21604561966679883,0.357421875,2261.595329392936,3041,0.19598816178888523
2025-12-30T21:44:55.568990,30,-0.07973582530394197,3.132890040675799,1.0392604023218155,0.01669230649713427,0.14453125,-0.004054360630348697,-0.08454805800148052,0.01953125,1232.750882433127,3151,0.1923198984449381
2025-12-30T21:46:21.116617,31,-0.09463517162948847,0.6707876466214657,1.054228712618351,0.011193911283044145,0.2236328125,0.15198519115736953,-0.02653560186778053,0.02734375,932.9377847477724,3253,0.19059329849369813
2025-12-30T21:47:41.797166,32,-0.08943733586929739,1.2590183742344379,1.0616867393255234,0.008518851024564355,0.130859375,0.12338379283941125,-0.017986641828904505,0.0390625,740.560070244965,3358,0.19058963668850507
2025-12-30T21:49:12.795608,33,-0.10092471493408084,1.770298082381487,1.0616910383105278,0.02007597469491884,0.0810546875,-0.017331609256990177,0.03136339496763225,0.04296875,1246.5541805399,3459,0.191673894189072
2025-12-30T21:50:39.994323,34,-0.10634155068546533,2.6346471652388574,1.0561559557914735,0.015356945514213294,0.1837890625,0.13077276700716978,-0.008399968108250588,0.046875,1242.6060828815685,3554,0.19330332020258864
2025-12-30T21:52:02.150186,35,-0.1070941189924876,1.507127083837986,1.076932653784752,0.01882920980763932,0.15494791666666666,0.07726226335596287,0.04202964238523123,0.041015625,1664.353213453871,3651,0.19364557655436868
2025-12-30T21:53:21.801554,36,-0.10292197335511447,3.1049092933535576,1.0855761125683785,0.009684600424952805,0.140625,0.051926460537383035,0.026192188010416888,0.060546875,2048.934855004319,3769,0.19580790660652694
2025-12-30T21:54:43.811366,37,-0.12116301418282091,3.194542941451073,1.0867242336273193,0.010774752323050052,0.1263671875,0.10043669051676996,0.024757821414406408,0.052734375,2411.6278043315856,3882,0.19706336939721794
2025-12-30T21:56:05.522823,38,-0.11275263819843531,1.9197883788496255,1.0855513215065002,0.010744603618513792,0.055859375,-0.009667999199488797,0.013780044980903837,0.033203125,2667.740996574173,3989,0.19628979694158938
2025-12-30T21:57:25.947097,39,-0.11958419443108141,3.500753654539585,1.0883167281746864,-0.0011350155109539628,0.0904296875,0.06547323212160827,0.02613403746878871,0.04296875,3065.8453120273516,4096,0.196533203125
2025-12-30T21:58:51.726037,40,-0.11322682118043303,2.6894184067845344,1.0897482454776763,0.011656241130549461,0.0611328125,0.09567990579644936,-0.06554033814906933,0.015625,2323.2468625933034,4203,0.19319533666428743
2025-12-30T22:00:18.688115,41,-0.11390505591407418,1.7777331449091434,1.0740861132740975,0.0059125803993083535,0.1896484375,0.08926978252563611,-0.01947894442283591,0.013671875,2111.2681935297865,4320,0.18981481481481483
